class_index,species_name,precision,recall,f1,support,correct_predictions
376,Echinocereus bakeri,0.16666666666666666,0.1,0.125,10,1
377,Opuntia cochenillifera,0.21428571428571427,0.3,0.25,10,3
378,Dianthus carthusianorum,0.4,0.4,0.4,10,4
379,Herniaria glabra,0.2727272727272727,0.6,0.375,10,6
380,Silene latifolia,0.25,0.3,0.2727272727272727,10,3
381,Spergula arvensis,0.1111111111111111,0.1,0.10526315789473684,10,1
382,Claytonia perfoliata,0.07142857142857142,0.1,0.08333333333333333,10,1
383,Phytolacca americana,0.16666666666666666,0.2,0.18181818181818182,10,2
384,Antigonon leptopus,0.25,0.5,0.3333333333333333,10,5
385,Eriogonum fasciculatum,0.3333333333333333,0.5,0.4,10,5
386,Muehlenbeckia axillaris,0.2608695652173913,0.6,0.36363636363636365,10,6
387,Simmondsia chinensis,0.3333333333333333,0.2,0.25,10,2
388,Euonymus alatus,0.0,0.0,0.0,10,0
389,Staphylea trifolia,0.0,0.0,0.0,10,0
390,Lonicera periclymenum,0.16666666666666666,0.1,0.125,10,1
391,Valeriana sitchensis,0.25,0.2,0.2222222222222222,10,2
392,Arctostaphylos patula,0.047619047619047616,0.1,0.06451612903225806,10,1
393,Gaultheria shallon,0.13333333333333333,0.2,0.16,10,2
394,Kalmia polifolia,0.07692307692307693,0.1,0.08695652173913043,10,1
395,Leptecophylla tameiameiae,0.2,0.2,0.2,10,2
396,Rhododendron occidentale,0.8333333333333334,0.5,0.625,10,5
397,Sarcodes sanguinea,0.7692307692307693,1.0,0.8695652173913043,10,10
398,Gilia stellata,0.35714285714285715,0.5,0.4166666666666667,10,5
399,Symplocos tinctoria,0.16666666666666666,0.1,0.125,10,1
400,Dichrostachys cinerea,0.3333333333333333,0.5,0.4,10,5
401,Erythrina herbacea,0.2222222222222222,0.4,0.2857142857142857,10,4
402,Genista tinctoria,0.5,0.8,0.6153846153846154,10,8
403,Hosackia gracilis,0.7777777777777778,0.7,0.7368421052631579,10,7
404,Lupinus hirsutissimus,0.3333333333333333,0.3,0.3157894736842105,10,3
405,Lupinus lepidus,0.5,0.9,0.6428571428571429,10,9
406,Trifolium angustifolium,0.3333333333333333,0.2,0.25,10,2
407,Quercus engelmannii,0.25,0.2,0.2222222222222222,10,2
408,Quercus rubra,0.0,0.0,0.0,10,0
409,Asclepias curassavica,0.5,0.7,0.5833333333333334,10,7
410,Parsonsia heterophylla,0.0,0.0,0.0,10,0
